gvkey,splticrm,datadate,conm,tic,cusip
8247,BBB+,20110930,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20111031,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20111130,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20111231,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20120131,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20120229,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20120331,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20120430,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20120531,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20120630,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20120731,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20120831,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20120930,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20121031,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20121130,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20121231,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20130131,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20130228,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20130331,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20130430,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20130531,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20130630,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20130731,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20130831,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20130930,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20131031,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20131130,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20131231,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20140131,PPG INDUSTRIES INC,PPG,693506107
8247,BBB+,20140228,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20140331,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20140430,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20140531,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20140630,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20140731,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20140831,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20140930,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20141031,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20141130,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20141231,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20150131,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20150228,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20150331,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20150430,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20150531,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20150630,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20150731,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20150831,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20150930,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20151031,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20151130,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20151231,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20160131,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20160229,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20160331,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20160430,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20160531,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20160630,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20160731,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20160831,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20160930,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20161031,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20161130,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20161231,PPG INDUSTRIES INC,PPG,693506107
8247,A-,20170131,PPG INDUSTRIES INC,PPG,693506107
8253,AA-,20100131,PACCAR INC,PCAR,693718108
8253,AA-,20100228,PACCAR INC,PCAR,693718108
8253,AA-,20100331,PACCAR INC,PCAR,693718108
8253,A+,20100430,PACCAR INC,PCAR,693718108
8253,A+,20100531,PACCAR INC,PCAR,693718108
8253,A+,20100630,PACCAR INC,PCAR,693718108
8253,A+,20100731,PACCAR INC,PCAR,693718108
8253,A+,20100831,PACCAR INC,PCAR,693718108
8253,A+,20100930,PACCAR INC,PCAR,693718108
8253,A+,20101031,PACCAR INC,PCAR,693718108
8253,A+,20101130,PACCAR INC,PCAR,693718108
8253,A+,20101231,PACCAR INC,PCAR,693718108
8253,A+,20110131,PACCAR INC,PCAR,693718108
8253,A+,20110228,PACCAR INC,PCAR,693718108
8253,A+,20110331,PACCAR INC,PCAR,693718108
8253,A+,20110430,PACCAR INC,PCAR,693718108
8253,A+,20110531,PACCAR INC,PCAR,693718108
8253,A+,20110630,PACCAR INC,PCAR,693718108
8253,A+,20110731,PACCAR INC,PCAR,693718108
8253,A+,20110831,PACCAR INC,PCAR,693718108
8253,A+,20110930,PACCAR INC,PCAR,693718108
8253,A+,20111031,PACCAR INC,PCAR,693718108
8253,A+,20111130,PACCAR INC,PCAR,693718108
8253,A+,20111231,PACCAR INC,PCAR,693718108
8253,A+,20120131,PACCAR INC,PCAR,693718108
8253,A+,20120229,PACCAR INC,PCAR,693718108
8253,A+,20120331,PACCAR INC,PCAR,693718108
8253,A+,20120430,PACCAR INC,PCAR,693718108
8253,A+,20120531,PACCAR INC,PCAR,693718108
8253,A+,20120630,PACCAR INC,PCAR,693718108
8253,A+,20120731,PACCAR INC,PCAR,693718108
8253,A+,20120831,PACCAR INC,PCAR,693718108
8253,A+,20120930,PACCAR INC,PCAR,693718108
8253,A+,20121031,PACCAR INC,PCAR,693718108
8253,A+,20121130,PACCAR INC,PCAR,693718108
8253,A+,20121231,PACCAR INC,PCAR,693718108
8253,A+,20130131,PACCAR INC,PCAR,693718108
8253,A+,20130228,PACCAR INC,PCAR,693718108
8253,A+,20130331,PACCAR INC,PCAR,693718108
8253,A+,20130430,PACCAR INC,PCAR,693718108
8253,A+,20130531,PACCAR INC,PCAR,693718108
8253,A+,20130630,PACCAR INC,PCAR,693718108
8253,A+,20130731,PACCAR INC,PCAR,693718108
8253,A+,20130831,PACCAR INC,PCAR,693718108
8253,A+,20130930,PACCAR INC,PCAR,693718108
8253,A+,20131031,PACCAR INC,PCAR,693718108
8253,A+,20131130,PACCAR INC,PCAR,693718108
8253,A+,20131231,PACCAR INC,PCAR,693718108
8253,A+,20140131,PACCAR INC,PCAR,693718108
8253,A+,20140228,PACCAR INC,PCAR,693718108
8253,A+,20140331,PACCAR INC,PCAR,693718108
8253,A+,20140430,PACCAR INC,PCAR,693718108
8253,A+,20140531,PACCAR INC,PCAR,693718108
8253,A+,20140630,PACCAR INC,PCAR,693718108
8253,A+,20140731,PACCAR INC,PCAR,693718108
8253,A+,20140831,PACCAR INC,PCAR,693718108
8253,A+,20140930,PACCAR INC,PCAR,693718108
8253,A+,20141031,PACCAR INC,PCAR,693718108
8253,A+,20141130,PACCAR INC,PCAR,693718108
8253,A+,20141231,PACCAR INC,PCAR,693718108
8253,A+,20150131,PACCAR INC,PCAR,693718108
8253,A+,20150228,PACCAR INC,PCAR,693718108
8253,A+,20150331,PACCAR INC,PCAR,693718108
8253,A+,20150430,PACCAR INC,PCAR,693718108
8253,A+,20150531,PACCAR INC,PCAR,693718108
8253,A+,20150630,PACCAR INC,PCAR,693718108
8253,A+,20150731,PACCAR INC,PCAR,693718108
8253,A+,20150831,PACCAR INC,PCAR,693718108
8253,A+,20150930,PACCAR INC,PCAR,693718108
8253,A+,20151031,PACCAR INC,PCAR,693718108
8253,A+,20151130,PACCAR INC,PCAR,693718108
8253,A+,20151231,PACCAR INC,PCAR,693718108
8253,A+,20160131,PACCAR INC,PCAR,693718108
8253,A+,20160229,PACCAR INC,PCAR,693718108
8253,A+,20160331,PACCAR INC,PCAR,693718108
8253,A+,20160430,PACCAR INC,PCAR,693718108
8253,A+,20160531,PACCAR INC,PCAR,693718108
8253,A+,20160630,PACCAR INC,PCAR,693718108
8253,A+,20160731,PACCAR INC,PCAR,693718108
8253,A+,20160831,PACCAR INC,PCAR,693718108
8253,A+,20160930,PACCAR INC,PCAR,693718108
8253,A+,20161031,PACCAR INC,PCAR,693718108
8253,A+,20161130,PACCAR INC,PCAR,693718108
8253,A+,20161231,PACCAR INC,PCAR,693718108
8253,A+,20170131,PACCAR INC,PCAR,693718108
8264,BBB+,20100131,PG&E CORP,PCG,69331C108
8264,BBB+,20100228,PG&E CORP,PCG,69331C108
8264,BBB+,20100331,PG&E CORP,PCG,69331C108
8264,BBB+,20100430,PG&E CORP,PCG,69331C108
8264,BBB+,20100531,PG&E CORP,PCG,69331C108
8264,BBB+,20100630,PG&E CORP,PCG,69331C108
8264,BBB+,20100731,PG&E CORP,PCG,69331C108
8264,BBB+,20100831,PG&E CORP,PCG,69331C108
8264,BBB+,20100930,PG&E CORP,PCG,69331C108
8264,BBB+,20101031,PG&E CORP,PCG,69331C108
8264,BBB+,20101130,PG&E CORP,PCG,69331C108
8264,BBB+,20101231,PG&E CORP,PCG,69331C108
8264,BBB+,20110131,PG&E CORP,PCG,69331C108
8264,BBB+,20110228,PG&E CORP,PCG,69331C108
8264,BBB+,20110331,PG&E CORP,PCG,69331C108
8264,BBB+,20110430,PG&E CORP,PCG,69331C108
8264,BBB+,20110531,PG&E CORP,PCG,69331C108
8264,BBB+,20110630,PG&E CORP,PCG,69331C108
8264,BBB+,20110731,PG&E CORP,PCG,69331C108
8264,BBB+,20110831,PG&E CORP,PCG,69331C108
8264,BBB+,20110930,PG&E CORP,PCG,69331C108
8264,BBB+,20111031,PG&E CORP,PCG,69331C108
8264,BBB+,20111130,PG&E CORP,PCG,69331C108
8264,BBB,20111231,PG&E CORP,PCG,69331C108
8264,BBB,20120131,PG&E CORP,PCG,69331C108
8264,BBB,20120229,PG&E CORP,PCG,69331C108
8264,BBB,20120331,PG&E CORP,PCG,69331C108
8264,BBB,20120430,PG&E CORP,PCG,69331C108
8264,BBB,20120531,PG&E CORP,PCG,69331C108
8264,BBB,20120630,PG&E CORP,PCG,69331C108
8264,BBB,20120731,PG&E CORP,PCG,69331C108
8264,BBB,20120831,PG&E CORP,PCG,69331C108
8264,BBB,20120930,PG&E CORP,PCG,69331C108
8264,BBB,20121031,PG&E CORP,PCG,69331C108
8264,BBB,20121130,PG&E CORP,PCG,69331C108
8264,BBB,20121231,PG&E CORP,PCG,69331C108
8264,BBB,20130131,PG&E CORP,PCG,69331C108
8264,BBB,20130228,PG&E CORP,PCG,69331C108
8264,BBB,20130331,PG&E CORP,PCG,69331C108
8264,BBB,20130430,PG&E CORP,PCG,69331C108
8264,BBB,20130531,PG&E CORP,PCG,69331C108
8264,BBB,20130630,PG&E CORP,PCG,69331C108
8264,BBB,20130731,PG&E CORP,PCG,69331C108
8264,BBB,20130831,PG&E CORP,PCG,69331C108
8264,BBB,20130930,PG&E CORP,PCG,69331C108
8264,BBB,20131031,PG&E CORP,PCG,69331C108
8264,BBB,20131130,PG&E CORP,PCG,69331C108
8264,BBB,20131231,PG&E CORP,PCG,69331C108
8264,BBB,20140131,PG&E CORP,PCG,69331C108
8264,BBB,20140228,PG&E CORP,PCG,69331C108
8264,BBB,20140331,PG&E CORP,PCG,69331C108
8264,BBB,20140430,PG&E CORP,PCG,69331C108
8264,BBB,20140531,PG&E CORP,PCG,69331C108
8264,BBB,20140630,PG&E CORP,PCG,69331C108
8264,BBB,20140731,PG&E CORP,PCG,69331C108
8264,BBB,20140831,PG&E CORP,PCG,69331C108
8264,BBB,20140930,PG&E CORP,PCG,69331C108
8264,BBB,20141031,PG&E CORP,PCG,69331C108
8264,BBB,20141130,PG&E CORP,PCG,69331C108
8264,BBB,20141231,PG&E CORP,PCG,69331C108
8264,BBB,20150131,PG&E CORP,PCG,69331C108
8264,BBB,20150228,PG&E CORP,PCG,69331C108
8264,BBB,20150331,PG&E CORP,PCG,69331C108
8264,BBB,20150430,PG&E CORP,PCG,69331C108
8264,BBB,20150531,PG&E CORP,PCG,69331C108
8264,BBB,20150630,PG&E CORP,PCG,69331C108
8264,BBB,20150731,PG&E CORP,PCG,69331C108
8264,BBB,20150831,PG&E CORP,PCG,69331C108
8264,BBB,20150930,PG&E CORP,PCG,69331C108
8264,BBB,20151031,PG&E CORP,PCG,69331C108
8264,BBB,20151130,PG&E CORP,PCG,69331C108
8264,BBB,20151231,PG&E CORP,PCG,69331C108
8264,BBB,20160131,PG&E CORP,PCG,69331C108
8264,BBB,20160229,PG&E CORP,PCG,69331C108
8264,BBB,20160331,PG&E CORP,PCG,69331C108
8264,BBB,20160430,PG&E CORP,PCG,69331C108
8264,BBB,20160531,PG&E CORP,PCG,69331C108
8264,BBB,20160630,PG&E CORP,PCG,69331C108
8264,BBB,20160731,PG&E CORP,PCG,69331C108
8264,BBB+,20160831,PG&E CORP,PCG,69331C108
8264,BBB+,20160930,PG&E CORP,PCG,69331C108
8264,BBB+,20161031,PG&E CORP,PCG,69331C108
8264,BBB+,20161130,PG&E CORP,PCG,69331C108
8264,BBB+,20161231,PG&E CORP,PCG,69331C108
8264,BBB+,20170131,PG&E CORP,PCG,69331C108
8272,BBB+,20100131,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20100228,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20100331,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20100430,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20100531,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20100630,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20100731,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20100831,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20100930,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20101031,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20101130,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20101231,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20110131,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20110228,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20110331,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20110430,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20110531,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20110630,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20110731,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20110831,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20110930,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20111031,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20111130,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20111231,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20120131,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20120229,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20120331,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20120430,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20120531,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20120630,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20120731,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20120831,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20120930,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20121031,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20121130,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20121231,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20130131,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20130228,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20130331,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20130430,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20130531,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20130630,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20130731,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20130831,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20130930,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20131031,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20131130,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20131231,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20140131,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20140228,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20140331,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20140430,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20140531,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20140630,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20140731,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20140831,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20140930,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20141031,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20141130,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20141231,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20150131,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20150228,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20150331,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20150430,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20150531,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20150630,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20150731,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20150831,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20150930,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20151031,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20151130,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20151231,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20160131,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20160229,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20160331,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20160430,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20160531,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20160630,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20160731,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20160831,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20160930,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20161031,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20161130,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20161231,SEMPRA ENERGY,SRE,816851109
8272,BBB+,20170131,SEMPRA ENERGY,SRE,816851109
8358,A,20100131,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20100228,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20100331,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20100430,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20100531,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20100630,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20100731,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20100831,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20100930,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20101031,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20101130,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20101231,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20110131,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20110228,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20110331,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20110430,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20110531,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20110630,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20110731,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20110831,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20110930,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20111031,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20111130,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20111231,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20120131,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20120229,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20120331,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20120430,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20120531,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20120630,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20120731,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20120831,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20120930,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20121031,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20121130,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20121231,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20130131,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20130228,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20130331,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20130430,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20130531,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20130630,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20130731,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20130831,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20130930,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20131031,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20131130,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20131231,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20140131,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20140228,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20140331,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20140430,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20140531,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20140630,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20140731,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20140831,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20140930,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20141031,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20141130,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20141231,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20150131,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20150228,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20150331,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20150430,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20150531,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20150630,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20150731,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20150831,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20150930,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20151031,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20151130,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20151231,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20160131,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20160229,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20160331,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20160430,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20160531,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20160630,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20160731,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20160831,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20160930,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20161031,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20161130,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20161231,PARKER-HANNIFIN CORP,PH,701094104
8358,A,20170131,PARKER-HANNIFIN CORP,PH,701094104
8402,,20100131,PAYCHEX INC,PAYX,704326107
8402,,20100228,PAYCHEX INC,PAYX,704326107
8402,,20100331,PAYCHEX INC,PAYX,704326107
8402,,20100430,PAYCHEX INC,PAYX,704326107
8402,,20100531,PAYCHEX INC,PAYX,704326107
8402,,20100630,PAYCHEX INC,PAYX,704326107
8402,,20100731,PAYCHEX INC,PAYX,704326107
8402,,20100831,PAYCHEX INC,PAYX,704326107
8402,,20100930,PAYCHEX INC,PAYX,704326107
8402,,20101031,PAYCHEX INC,PAYX,704326107
8402,,20101130,PAYCHEX INC,PAYX,704326107
8402,,20101231,PAYCHEX INC,PAYX,704326107
8402,,20110131,PAYCHEX INC,PAYX,704326107
8402,,20110228,PAYCHEX INC,PAYX,704326107
8402,,20110331,PAYCHEX INC,PAYX,704326107
8402,,20110430,PAYCHEX INC,PAYX,704326107
8402,,20110531,PAYCHEX INC,PAYX,704326107
8402,,20110630,PAYCHEX INC,PAYX,704326107
8402,,20110731,PAYCHEX INC,PAYX,704326107
8402,,20110831,PAYCHEX INC,PAYX,704326107
8402,,20110930,PAYCHEX INC,PAYX,704326107
8402,,20111031,PAYCHEX INC,PAYX,704326107
8402,,20111130,PAYCHEX INC,PAYX,704326107
8402,,20111231,PAYCHEX INC,PAYX,704326107
8402,,20120131,PAYCHEX INC,PAYX,704326107
8402,,20120229,PAYCHEX INC,PAYX,704326107
8402,,20120331,PAYCHEX INC,PAYX,704326107
8402,,20120430,PAYCHEX INC,PAYX,704326107
8402,,20120531,PAYCHEX INC,PAYX,704326107
8402,,20120630,PAYCHEX INC,PAYX,704326107
8402,,20120731,PAYCHEX INC,PAYX,704326107
8402,,20120831,PAYCHEX INC,PAYX,704326107
8402,,20120930,PAYCHEX INC,PAYX,704326107
8402,,20121031,PAYCHEX INC,PAYX,704326107
8402,,20121130,PAYCHEX INC,PAYX,704326107
8402,,20121231,PAYCHEX INC,PAYX,704326107
8402,,20130131,PAYCHEX INC,PAYX,704326107
8402,,20130228,PAYCHEX INC,PAYX,704326107
8402,,20130331,PAYCHEX INC,PAYX,704326107
8402,,20130430,PAYCHEX INC,PAYX,704326107
8402,,20130531,PAYCHEX INC,PAYX,704326107
8402,,20130630,PAYCHEX INC,PAYX,704326107
8402,,20130731,PAYCHEX INC,PAYX,704326107
8402,,20130831,PAYCHEX INC,PAYX,704326107
8402,,20130930,PAYCHEX INC,PAYX,704326107
8402,,20131031,PAYCHEX INC,PAYX,704326107
8402,,20131130,PAYCHEX INC,PAYX,704326107
8402,,20131231,PAYCHEX INC,PAYX,704326107
8402,,20140131,PAYCHEX INC,PAYX,704326107
8402,,20140228,PAYCHEX INC,PAYX,704326107
8402,,20140331,PAYCHEX INC,PAYX,704326107
8402,,20140430,PAYCHEX INC,PAYX,704326107
8402,,20140531,PAYCHEX INC,PAYX,704326107
8402,,20140630,PAYCHEX INC,PAYX,704326107
8402,,20140731,PAYCHEX INC,PAYX,704326107
8402,,20140831,PAYCHEX INC,PAYX,704326107
8402,,20140930,PAYCHEX INC,PAYX,704326107
8402,,20141031,PAYCHEX INC,PAYX,704326107
8402,,20141130,PAYCHEX INC,PAYX,704326107
8402,,20141231,PAYCHEX INC,PAYX,704326107
8402,,20150131,PAYCHEX INC,PAYX,704326107
8402,,20150228,PAYCHEX INC,PAYX,704326107
